Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
Indian Institute of Technology Kharagpur#Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#10519#13184
Indian Institute of Technology Kharagpur#Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Gender-Neutral#7180#8182
Indian Institute of Technology Kharagpur#Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Female-only (including Supernumerary)#13411#14212
Indian Institute of Technology Kharagpur#Physics (5 Years, Integrated Master of Science)#AI#OPEN#Gender-Neutral#2014#5895
Indian Institute of Technology Kharagpur#Physics (5 Years, Integrated Master of Science)#AI#OPEN#Female-only (including Supernumerary)#9789#13868
Indian Institute of Technology Kharagpur#Quality Engineering Design and Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Gender-Neutral#5190#5580
Indian Institute of Technology Kharagpur#Quality Engineering Design and Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Female-only (including Supernumerary)#9473#12143
Indian Institute of Technology Hyderabad#Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#434#623
Indian Institute of Technology Hyderabad#Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#1562#1565
Indian Institute of Technology Hyderabad#Biomedical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#4398#7313
Indian Institute of Technology Hyderabad#Biomedical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#7869#9297
Indian Institute of Technology Hyderabad#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#4201#5539
Indian Institute of Technology Hyderabad#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#8276#9030
Indian Institute of Technology Hyderabad#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5738#6530
Indian Institute of Technology Hyderabad#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#9770#11437
Indian Institute of Technology Hyderabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#222#566
Indian Institute of Technology Hyderabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#456#1382
Indian Institute of Technology Hyderabad#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#1013#1837
Indian Institute of Technology Hyderabad#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#3005#3962
Indian Institute of Technology Hyderabad#Engineering Physics (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2170#4273
Indian Institute of Technology Hyderabad#Engineering Physics (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#4716#8894
Indian Institute of Technology Hyderabad#Engineering Science (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2111#2898
Indian Institute of Technology Hyderabad#Engineering Science (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#2881#3881
Indian Institute of Technology Hyderabad#Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5867#6774
Indian Institute of Technology Hyderabad#Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#12064#12183
Indian Institute of Technology Hyderabad#Mathematics and Computing (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#601#876
Indian Institute of Technology Hyderabad#Mathematics and Computing (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#2007#2072
Indian Institute of Technology Hyderabad#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2868#3893
Indian Institute of Technology Hyderabad#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#7805#8784
Indian Institute of Technology Jodhpur#Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2201#3221
Indian Institute of Technology Jodhpur#Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#6190#7807
Indian Institute of Technology Jodhpur#Bio Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#8580#11979
Indian Institute of Technology Jodhpur#Bio Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#15396#18426
Indian Institute of Technology Jodhpur#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#6503#9231
Indian Institute of Technology Jodhpur#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#11827#16165
Indian Institute of Technology Jodhpur#Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#8119#9973
Indian Institute of Technology Jodhpur#Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#15911#17896
Indian Institute of Technology Jodhpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#1442#2798
Indian Institute of Technology Jodhpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#4359#5977
Indian Institute of Technology Jodhpur#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#3352#5642
Indian Institute of Technology Jodhpur#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#8591#10569
Indian Institute of Technology Jodhpur#Materials Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#7818#11349
Indian Institute of Technology Jodhpur#Materials Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#16662#18927
Indian Institute of Technology Jodhpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5523#7318
Indian Institute of Technology Jodhpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#12673#14383
Indian Institute of Technology Kanpur#Aerospace Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2363#3847
Indian Institute of Technology Kanpur#Aerospace Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#2714#7889
Indian Institute of Technology Kanpur#Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#4321#6404
Indian Institute of Technology Kanpur#Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#8448#11609
Indian Institute of Technology Kanpur#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2309#3477
Indian Institute of Technology Kanpur#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#5805#7924
Indian Institute of Technology Kanpur#Chemistry (4 Years, Bachelor of Science)#AI#OPEN#Gender-Neutral#5532#8516
Indian Institute of Technology Kanpur#Chemistry (4 Years, Bachelor of Science)#AI#OPEN#Female-only (including Supernumerary)#11020#13398
Indian Institute of Technology Kanpur#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#3659#4753
Indian Institute of Technology Kanpur#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#8881#10245
Indian Institute of Technology Kanpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#111#232
Indian Institute of Technology Kanpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#577#809
Indian Institute of Technology Kanpur#Earth Sciences (4 Years, Bachelor of Science)#AI#OPEN#Gender-Neutral#6722#8930
Indian Institute of Technology Kanpur#Earth Sciences (4 Years, Bachelor of Science)#AI#OPEN#Female-only (including Supernumerary)#14416#16223
Indian Institute of Technology Kanpur#Economics (4 Years, Bachelor of Science)#AI#OPEN#Gender-Neutral#1458#2814
Indian Institute of Technology Kanpur#Economics (4 Years, Bachelor of Science)#AI#OPEN#Female-only (including Supernumerary)#4849#5993
Indian Institute of Technology Kanpur#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#447#1170
Indian Institute of Technology Kanpur#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#1568#3137
Indian Institute of Technology Kanpur#Materials Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#3921#5362
Indian Institute of Technology Kanpur#Materials Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#10056#10462
Indian Institute of Technology Kanpur#Mathematics and Scientific Computing (4 Years, Bachelor of Science)#AI#OPEN#Gender-Neutral#444#910
Indian Institute of Technology Kanpur#Mathematics and Scientific Computing (4 Years, Bachelor of Science)#AI#OPEN#Female-only (including Supernumerary)#1651#2757
Indian Institute of Technology Kanpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#1377#2364
Indian Institute of Technology Kanpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#4869#6282
Indian Institute of Technology Kanpur#Physics (4 Years, Bachelor of Science)#AI#OPEN#Gender-Neutral#1025#3796
Indian Institute of Technology Kanpur#Physics (4 Years, Bachelor of Science)#AI#OPEN#Female-only (including Supernumerary)#10794#12717
Indian Institute of Technology Madras#Aerospace Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2243#3533
Indian Institute of Technology Madras#Aerospace Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#5512#7349
Indian Institute of Technology Madras#Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Gender-Neutral#2729#3816
Indian Institute of Technology Madras#Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Female-only (including Supernumerary)#5600#5600
Indian Institute of Technology Madras#Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Gender-Neutral#3521#7256
Indian Institute of Technology Madras#Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Female-only (including Supernumerary)#3896#7232
Indian Institute of Technology Madras#Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))#AI#OPEN#Gender-Neutral#5126#9278
Indian Institute of Technology Madras#Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))#AI#OPEN#Female-only (including Supernumerary)#3320#11355
Indian Institute of Technology Madras#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#2076#3514
Indian Institute of Technology Madras#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#4823#8183
Indian Institute of Technology Madras#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#3439#5085
Indian Institute of Technology Madras#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#7923#10538
Indian Institute of Technology Madras#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#49#157
Indian Institute of Technology Madras#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#204#576
Indian Institute of Technology Madras#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#166#829
Indian Institute of Technology Madras#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#591#2046
Indian Institute of Technology Madras#Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Gender-Neutral#2293#3790
Indian Institute of Technology Madras#Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))#AI#OPEN#Female-only (including Supernumerary)#5888#7607
Indian Institute of Technology Madras#Engineering Physics (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#1166#1589
Indian Institute of Technology Madras#Engineering Physics (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#3396#4007
Indian Institute of Technology Madras#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#844#2168
Indian Institute of Technology Madras#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#2053#5200
Indian Institute of Technology Madras#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#3785#5298
Indian Institute of Technology Madras#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#8188#10379
Indian Institute of Technology Madras#Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5124#6993
Indian Institute of Technology Madras#Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#10559#12426
Indian Institute of Technology Madras#Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))#AI#OPEN#Gender-Neutral#1772#2397
Indian Institute of Technology Madras#Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))#AI#OPEN#Female-only (including Supernumerary)#9778#9778
Indian Institute of Technology Gandhinagar#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5281#6813
Indian Institute of Technology Gandhinagar#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#12895#13493
